img_path,dimensions
../data/train_images/14be84455c24ef064605eccd0c80ff48_2.jpeg,"(1568, 344, 3)"
../data/train_images/6f412ed9fa15d7b5c75bcfbe1fbb5b54_2.jpeg,"(1832, 384, 3)"
../data/train_images/11acf00f7aba60feb6c6626ceff0cc51_2.jpeg,"(1800, 568, 3)"
../data/train_images/000920ad0b612851f8e01bcc880d9b3d_2.jpeg,"(624, 472, 3)"
../data/train_images/9daae3ddf1e47ccd9d2013917e47f497_2.jpeg,"(280, 552, 3)"
../data/train_images/f0c0e15dbcf050dddb8dd1d03fd07533_2.jpeg,"(1336, 904, 3)"
../data/train_images/47ba1e7344da00d621596e398521adf3_2.jpeg,"(1560, 568, 3)"
../data/train_images/446664c5c1545096585825aad5bc9310_2.jpeg,"(880, 472, 3)"
../data/train_images/acb7fc21fae5acfeb3eae17fbefa0e58_2.jpeg,"(776, 272, 3)"
../data/train_images/cb4e0cc18babaee27c613971a3155fb8_2.jpeg,"(1440, 704, 3)"
../data/train_images/b44f323b60014eb06669f55be99bea78_2.jpeg,"(1736, 944, 3)"
../data/train_images/79651b24fbb072aba80cd457ccee57f8_2.jpeg,"(2288, 1008, 3)"
../data/train_images/1216d1b344dd61ff86779875b5a98cf3_2.jpeg,"(1744, 336, 3)"
../data/train_images/1d5db12468b623f2e6f9542d6b32920f_2.jpeg,"(1576, 464, 3)"
../data/train_images/4b77f015acc40c7e39470f3ebb658818_2.jpeg,"(1704, 384, 3)"
../data/train_images/b8ec9675d05cc0c83f4b1060d5a71cc5_2.jpeg,"(1080, 624, 3)"
../data/train_images/15a9c0953b407dec51daa965eb0a1db1_2.jpeg,"(1088, 200, 3)"
../data/train_images/1fbc262d3ebf45b12fda7cd8b6125b0b_2.jpeg,"(1864, 576, 3)"
../data/train_images/004f6b3a66189b4e88b6a01ba19d7d31_2.jpeg,"(1056, 680, 3)"
../data/train_images/06521bf2287ba40f046dcabc6c9dddc1_2.jpeg,"(1296, 544, 3)"
../data/train_images/4d891865079692c7dafac84d6e422bc1_2.jpeg,"(1280, 392, 3)"
../data/train_images/c9bcd1d4867a43cec02af7f3b555709f_2.jpeg,"(1584, 456, 3)"
../data/train_images/adb6453b3935267a4d77a60fd75d807d_2.jpeg,"(472, 776, 3)"
../data/train_images/cde6ea7eeb1b6c4fbca3c85f430b9ae7_2.jpeg,"(1368, 952, 3)"
../data/train_images/e7e80a801e9a9102e87bcb514b13c660_2.jpeg,"(1152, 384, 3)"
../data/train_images/168d6d2237b12cf241993ee140c2558a_2.jpeg,"(1584, 288, 3)"
../data/train_images/bb1e333665a90e75ead8d00100a8ac3f_2.jpeg,"(1536, 272, 3)"
../data/train_images/78d8d01ea0cec064b6ad7c9b283eff55_2.jpeg,"(984, 400, 3)"
../data/train_images/c8a4a8a30dc11c1e306103cbc9de6a86_2.jpeg,"(1480, 1136, 3)"
../data/train_images/c767fb0d83832198876f1ebbc908707d_2.jpeg,"(1248, 232, 3)"
../data/train_images/701a0c1cbb556697609f4f45a8c0a7c7_2.jpeg,"(944, 384, 3)"
../data/train_images/2de16bc6e49ce2a2e371f01824f78600_2.jpeg,"(1968, 264, 3)"
../data/train_images/8dc97d161e376446e0f2a80b6dbde788_2.jpeg,"(1072, 376, 3)"
../data/train_images/2c6b8913a7bae36c8ceb01fbd102d74f_2.jpeg,"(192, 336, 3)"
../data/train_images/f82b48c5ef63a291660357ded12a7ab1_2.jpeg,"(1280, 392, 3)"
../data/train_images/8dc0d30245d16902077f9d5da16f1475_2.jpeg,"(1424, 416, 3)"
../data/train_images/d19246d956e226f8a41ad8848482c5fe_2.jpeg,"(1856, 808, 3)"
../data/train_images/841cda49712806a307dc8fae931c2732_2.jpeg,"(1392, 712, 3)"
../data/train_images/2ac0289a1ec7052e6e157ffdb6b68fe4_2.jpeg,"(2272, 1200, 3)"
../data/train_images/991b6a11393bf5d10e91a50f581cba68_2.jpeg,"(704, 352, 3)"
../data/train_images/56cb71724a6188fe0eecd70153a2bc63_2.jpeg,"(1208, 1000, 3)"
../data/train_images/b99b4ab3affacc8f1ae7138b1060c80e_2.jpeg,"(1432, 856, 3)"
../data/train_images/835c8af6ba7ba991a5788192bfe0759f_2.jpeg,"(1216, 728, 3)"
../data/train_images/8aeccaf12d3173a0c09f873be67be5a5_2.jpeg,"(1688, 824, 3)"
../data/train_images/cd0ea1fcb034376845c7af09d2154603_2.jpeg,"(1576, 1288, 3)"
../data/train_images/f90b38ef792d1763de8a25d33fdff1cc_2.jpeg,"(960, 304, 3)"
../data/train_images/b73b4c7b75abb24dd816641cd3a6f24c_2.jpeg,"(1272, 480, 3)"
../data/train_images/fb3da9cc05a5f302d9d3811c954950e7_2.jpeg,"(416, 1112, 3)"
../data/train_images/89312c1f707db54b1efe684669e62fe9_2.jpeg,"(1016, 248, 3)"
../data/train_images/edac2fa7eb6c5e893625800c4aeea7e3_2.jpeg,"(2200, 1680, 3)"
../data/train_images/4b7e051415b19b60bff4ee689eefdc7b_2.jpeg,"(1112, 1216, 3)"
../data/train_images/17efb686df335e94942c65347a380135_2.jpeg,"(1816, 256, 3)"
../data/train_images/883690557c692e6af48677011c657dfc_2.jpeg,"(1264, 880, 3)"
../data/train_images/c93d4db23236f4e9d44fb3e4966b0bd3_2.jpeg,"(304, 1176, 3)"
../data/train_images/42da4d27484cbb016c77518091277d7e_2.jpeg,"(1568, 528, 3)"
../data/train_images/ffe236a25d4cbed59438220799920749_2.jpeg,"(672, 1656, 3)"
../data/train_images/49a2ed9b6af2a48a788b9dd6066bdb0a_2.jpeg,"(304, 288, 3)"
../data/train_images/328301e9dab5b0983dec6ae3cd87897f_2.jpeg,"(1104, 1664, 3)"
../data/train_images/aa1de252963cb99a7c6cf9288d809be7_2.jpeg,"(296, 1416, 3)"
../data/train_images/1da6dabc916a5258e4bf7b9eb425cbda_2.jpeg,"(1848, 328, 3)"
../data/train_images/125ed8b10ae6c064811a76636e949515_2.jpeg,"(1232, 360, 3)"
../data/train_images/ab95cfdb8cec294b669f0da558a359c6_2.jpeg,"(1864, 336, 3)"
../data/train_images/379a40c0c5b897ffd42d5567d40968da_2.jpeg,"(1672, 512, 3)"
../data/train_images/286e4c0e3f65869597aad4faba94b9bb_2.jpeg,"(1384, 688, 3)"
../data/train_images/af4e9bbfb08853b7b2813331fbe5b877_2.jpeg,"(1264, 336, 3)"
../data/train_images/504412fae0060c9e33565ee870c5f9b3_2.jpeg,"(1288, 576, 3)"
../data/train_images/fa495d47286cd08cbfef9a68c2ea5c66_2.jpeg,"(1491, 496, 3)"
../data/train_images/0b99475a066e609a5ee19ee84e30e376_2.jpeg,"(1568, 840, 3)"
../data/train_images/d22031e32aaed68b8e5119271ed8b86f_2.jpeg,"(488, 232, 3)"
../data/train_images/c4bcc0bc2da6444a5e4300f7bd2f577c_2.jpeg,"(1920, 632, 3)"
../data/train_images/b30b101c780f77ea4259357bc22ff1a8_2.jpeg,"(1264, 512, 3)"
../data/train_images/8ef71bfdde4f67ce9c00e001e6946f5a_2.jpeg,"(312, 1728, 3)"
../data/train_images/1562710a0cda2f5494cac08ea3c536ec_2.jpeg,"(1416, 376, 3)"
../data/train_images/492bf65046ad2ac9f710930418b15a75_2.jpeg,"(1560, 440, 3)"
../data/train_images/f4fb736869313562fdc74a65b7b9eb2a_2.jpeg,"(1352, 200, 3)"
../data/train_images/8fb2c0cf4f02d156bf2f9511b680a25e_2.jpeg,"(664, 456, 3)"
../data/train_images/be8584d0393a178557fbcf29e770f690_2.jpeg,"(992, 1312, 3)"
../data/train_images/c59ab7f1ea4c892a0845646933cc3b60_2.jpeg,"(832, 288, 3)"
../data/train_images/5534719b308ca4fb9f6662a81eb3e002_2.jpeg,"(1080, 592, 3)"
../data/train_images/f4eb5ccf14a42b3a6396eff3a53ed59b_2.jpeg,"(736, 1000, 3)"
../data/train_images/d8e6c24dadbb377b6934a21ba7ce02c4_2.jpeg,"(1544, 632, 3)"
../data/train_images/0ae4dfa2347160e807c4a4b9bee98f47_2.jpeg,"(816, 288, 3)"
../data/train_images/503da0f7a933c01e206780c0c7b21259_2.jpeg,"(1632, 656, 3)"
../data/train_images/010f9df31ea44191c106d8226eaf46fb_2.jpeg,"(1232, 304, 3)"
../data/train_images/9d0c3cf3ccfdc091564ddc91c3563bfb_2.jpeg,"(928, 576, 3)"
../data/train_images/26f717c6128d8e5d0854376f01893c8a_2.jpeg,"(1280, 296, 3)"
../data/train_images/ec009ae101199666b6840588867fc1d6_2.jpeg,"(848, 1760, 3)"
../data/train_images/8a5337e8ec132dc7f60b25764ba346e9_2.jpeg,"(832, 752, 3)"
../data/train_images/0005f7aaab2800f6170c399693a96917_2.jpeg,"(1344, 344, 3)"
../data/train_images/87a1d44e21700bd0eb3db27371eb3999_2.jpeg,"(288, 1728, 3)"
../data/train_images/738c961280912c67a489723fedffe882_2.jpeg,"(992, 832, 3)"
../data/train_images/8fb9c792bb2152a5f3e2c60728be9af3_2.jpeg,"(944, 1757, 3)"
../data/train_images/26bc992079d504e172e50fb565915bf7_2.jpeg,"(1055, 248, 3)"
../data/train_images/7d75d4e19e3190f348b45a143b777862_2.jpeg,"(2896, 512, 3)"
../data/train_images/31e2791b5cab69a7ad81589bf9da9c4e_2.jpeg,"(312, 1360, 3)"
../data/train_images/eda25d74c2ca92594de5aab4cc100f5c_2.jpeg,"(272, 392, 3)"
../data/train_images/30fe4507ced857a7c09246018e2c0c3e_2.jpeg,"(1208, 656, 3)"
../data/train_images/dff285c9260f7f68f4e97fb6abd32043_2.jpeg,"(1816, 376, 3)"
../data/train_images/58e55ede6357406f7868d3c58b80476e_2.jpeg,"(1976, 160, 3)"
../data/train_images/3a08f79c589a9e1d00a258e86a1331ce_2.jpeg,"(672, 184, 3)"
../data/train_images/77e19d39a45757f4de12589e87d83312_2.jpeg,"(1368, 2656, 3)"
../data/train_images/416319e9adb8ee8ef939608e9ffa6962_2.jpeg,"(1448, 1856, 3)"
../data/train_images/b283f2cca8b919e83f7cba1bcbfbbefb_2.jpeg,"(1752, 344, 3)"
../data/train_images/e3f0542a702cef736b649df9a3a98e8c_2.jpeg,"(1584, 368, 3)"
../data/train_images/a420d76844dd359a2d3a268be4827768_2.jpeg,"(376, 176, 3)"
../data/train_images/f3efb47e8aa4c9c9f2a4cf9cae2431a5_2.jpeg,"(552, 1160, 3)"
../data/train_images/51ea992db967a0b925588ee2eee322ab_2.jpeg,"(2176, 320, 3)"
../data/train_images/0859f6978ecda3a70941d601287ef6de_2.jpeg,"(1224, 856, 3)"
../data/train_images/db55ba974934917c0fd582f2dd7a109c_2.jpeg,"(1672, 272, 3)"
../data/train_images/e11d21ce3b806da540de6ecb09affe67_2.jpeg,"(664, 1520, 3)"
../data/train_images/aaef504823a0043ebc6063bc805baa38_2.jpeg,"(2088, 432, 3)"
../data/train_images/93c3ab8d7caab409b1d9a6e97b789703_2.jpeg,"(1832, 944, 3)"
../data/train_images/96b25c6d10a1c6c3814433b014afae0f_2.jpeg,"(368, 296, 3)"
../data/train_images/43f7943591b6d78cf4ddec563d020487_2.jpeg,"(344, 688, 3)"
../data/train_images/2627c765b74591958e7ba12fd857f80e_2.jpeg,"(1816, 632, 3)"
../data/train_images/25a27922edaf3f338e8693ededcbe1c2_2.jpeg,"(464, 264, 3)"
../data/train_images/0716c93c57221da6de731b0df342a641_2.jpeg,"(1240, 184, 3)"
../data/train_images/668c4850b2f821babc8ff8c7e877b9b2_2.jpeg,"(584, 1008, 3)"
../data/train_images/50138c55b4bcb6420982f982fef56c4e_2.jpeg,"(1120, 616, 3)"
../data/train_images/986d2e993e13ef22c77e011feead1079_2.jpeg,"(232, 336, 3)"
../data/train_images/c23c7dc1f98cf30339ed926849413355_2.jpeg,"(336, 1480, 3)"
../data/train_images/332db6f0f6f290e521b714b4d209ff25_2.jpeg,"(1624, 480, 3)"
../data/train_images/0c74f7e82d446bd1cde9628fd6fa94e3_2.jpeg,"(320, 1304, 3)"
../data/train_images/7223b93b01ae684e7f0ee028c8a6ceac_2.jpeg,"(1928, 1056, 3)"
../data/train_images/55dc99e7642722de975684d45c090d30_2.jpeg,"(1872, 840, 3)"
../data/train_images/9eb7f1c7814891f609ef2fd6d80cf80a_2.jpeg,"(288, 1648, 3)"
../data/train_images/544a71ab7a8564bf9af28402c82d70b7_2.jpeg,"(1344, 408, 3)"
../data/train_images/ab0c6950b69d38008bea90173b44aefa_2.jpeg,"(712, 232, 3)"
../data/train_images/ac8682bef4c6309210b50279feff0a83_2.jpeg,"(1840, 320, 3)"
../data/train_images/f2b60f5df5140efb80fa3b4c2bcb4743_2.jpeg,"(1448, 416, 3)"
../data/train_images/c3d455bdad379c5c262e16b750789baf_2.jpeg,"(2272, 1464, 3)"
../data/train_images/d649e2e797bbcf9678e13cdb008ace71_2.jpeg,"(1392, 376, 3)"
../data/train_images/946e85479cd3ac3e73f2698c9cf01806_2.jpeg,"(2008, 392, 3)"
../data/train_images/08459aaedfda0679aab403ababbd6ece_2.jpeg,"(1464, 672, 3)"
../data/train_images/2e512e923950da10c0b4432d08ca0663_2.jpeg,"(1384, 728, 3)"
../data/train_images/2577c90f6ee46adf9d3f7c16ba8db9c3_2.jpeg,"(1216, 816, 3)"
../data/train_images/b39e17375ec90340ba1c191716858c65_2.jpeg,"(1888, 1104, 3)"
../data/train_images/8b012a7302f32e3f7d03c59473992462_2.jpeg,"(1336, 336, 3)"
../data/train_images/5c018c5568dd68ee12ba2e22faf69811_2.jpeg,"(1120, 848, 3)"
../data/train_images/5b003d43ec0ce5979062442486f84cf7_2.jpeg,"(1616, 456, 3)"
../data/train_images/5204134e82ce75b1109cc1913d81abc6_2.jpeg,"(176, 232, 3)"
../data/train_images/1a9dc3df5b76c7c4968530cdc05df1ec_2.jpeg,"(1432, 736, 3)"
../data/train_images/1a4aaf5d3dbf7898979d11578955e780_2.jpeg,"(1567, 384, 3)"
../data/train_images/164b9b20392561c3e89dbee047e8f4bf_2.jpeg,"(1256, 1712, 3)"
../data/train_images/e838fccf83d4b5ba0b5915bc74a66a1d_2.jpeg,"(544, 208, 3)"
../data/train_images/2b279c048e084401a4f953ebd66d3c84_2.jpeg,"(1552, 1000, 3)"
../data/train_images/979f42afe022114e140788f39ff17ed4_2.jpeg,"(1584, 376, 3)"
../data/train_images/43276423852d930b27c86103e63d8288_2.jpeg,"(1672, 408, 3)"
../data/train_images/da077ff5258dfb7cd6d604d995de7619_2.jpeg,"(1400, 472, 3)"
../data/train_images/c127660ea8547c6d1e13a2785791707c_2.jpeg,"(1528, 480, 3)"
../data/train_images/a6df5267338c181ee62b42087d0e2292_2.jpeg,"(1968, 448, 3)"
../data/train_images/ae8098ce32f49e4b96dda2dd5e02db2c_2.jpeg,"(456, 408, 3)"
../data/train_images/befda4b7504b03a7d5e9ca92f2757c41_2.jpeg,"(1464, 280, 3)"
../data/train_images/a181feea490b34becd1c7dfa775bd941_2.jpeg,"(1040, 248, 3)"
../data/train_images/45a9d45f2407a6c68d665e2327f82cb0_2.jpeg,"(1328, 448, 3)"
../data/train_images/ced6ffe009ca7f22c825b4ddfbc7f8ad_2.jpeg,"(1792, 296, 3)"
../data/train_images/917cd45a69cff65efa37f3946d4bb13a_2.jpeg,"(1056, 336, 3)"
../data/train_images/b65538bb9960f77e666ad4a6dcb6a77e_2.jpeg,"(176, 688, 3)"
../data/train_images/9c37ba42f856303b343aa8b26989cdcb_2.jpeg,"(1232, 1192, 3)"
../data/train_images/7493b991594249bb3027be2df62a4dfd_2.jpeg,"(1688, 464, 3)"
../data/train_images/f86f614f61dce71662f527ac82b3170b_2.jpeg,"(920, 488, 3)"
../data/train_images/dae6944419535df993a53a9c3b0f8245_2.jpeg,"(1368, 288, 3)"
../data/train_images/73f0114ee40c98cb1b85cd0ae6614e67_2.jpeg,"(2160, 328, 3)"
../data/train_images/84bc390199b8e7466a020ca6abe11852_2.jpeg,"(1368, 400, 3)"
../data/train_images/ab953747c19632d5ff3078b84449596e_2.jpeg,"(1576, 448, 3)"
../data/train_images/86ddea3d6e787b11f84309d8f1b69685_2.jpeg,"(1472, 800, 3)"
../data/train_images/e241df65ca9194cb95c86f93ddd85bf7_2.jpeg,"(208, 1040, 3)"
../data/train_images/959bfd3628a41ea05df15aae9be26b66_2.jpeg,"(992, 448, 3)"
../data/train_images/07d600e3fcbebf7dc75e5335d3563e63_2.jpeg,"(1838, 416, 3)"
../data/train_images/f77cd6d8098fc4709515606d0a1ade9a_2.jpeg,"(1704, 632, 3)"
../data/train_images/9064f0eb9ef8bbb376649033116fc380_2.jpeg,"(1080, 656, 3)"
../data/train_images/05a5622cb79be8e83a265ee80fd52d86_2.jpeg,"(1232, 1512, 3)"
../data/train_images/96e6ff0b83b4aa096f0042d3a8abd4c5_2.jpeg,"(1918, 712, 3)"
../data/train_images/f4a2a254cf460782d206fb9909c668ce_2.jpeg,"(1680, 328, 3)"
../data/train_images/dd97a5aebd7c8ed6fb24da05ad92da74_2.jpeg,"(1712, 200, 3)"
../data/train_images/ecae863e7c478594aa4c84ce132b3825_2.jpeg,"(1344, 656, 3)"
../data/train_images/e6827b24810e6447a2c88eb4661390b4_2.jpeg,"(1448, 272, 3)"
../data/train_images/998ba3a62b969bbcc7799b9e75202f39_2.jpeg,"(1456, 984, 3)"
../data/train_images/fe354e2b6f25e4f4110aed552eb55fc5_2.jpeg,"(1880, 240, 3)"
../data/train_images/382ddc25ec205c031a76956d6060bd2b_2.jpeg,"(1536, 472, 3)"
../data/train_images/052d30c6787716383b5789d5711e6d65_2.jpeg,"(1384, 312, 3)"
../data/train_images/c4b7972754b0131d4b1bc9d30d0672e7_2.jpeg,"(1160, 400, 3)"
../data/train_images/c0270e947c993630a8142ccbda3dc77e_2.jpeg,"(1344, 728, 3)"
../data/train_images/8302a3549f2fd5a7bf56ee2b26706bc1_2.jpeg,"(1120, 816, 3)"
../data/train_images/640fe9b2e7bf30c2bd5e5d9c9a4ed258_2.jpeg,"(1800, 1152, 3)"
../data/train_images/4e38e2f4a243c8638d2a3077a5d4f6c5_2.jpeg,"(336, 272, 3)"
../data/train_images/3d3988b1b72273ee018b40c5acd51e43_2.jpeg,"(488, 376, 3)"
../data/train_images/31dd790140f4ec6409c5117b15a9e940_2.jpeg,"(1240, 1592, 3)"
../data/train_images/c6cf6f5137c7c67a77ea6a9f1ef73999_2.jpeg,"(160, 248, 3)"
../data/train_images/a0150f4d6d9f6f3b2b5a240b099df000_2.jpeg,"(1280, 584, 3)"
../data/train_images/e9809d14f4bf44dee72497ad9e863f63_2.jpeg,"(1568, 400, 3)"
../data/train_images/50416fa0e1642f024c10c25c90ec5bff_2.jpeg,"(2007, 992, 3)"
../data/train_images/cce88e90c08f51b8c005d5458623b9e5_2.jpeg,"(1432, 304, 3)"
../data/train_images/5bda3d19f2754b6f802e0c4363fe0fa4_2.jpeg,"(1416, 352, 3)"
../data/train_images/306c500894cef0f73406f227152ef357_2.jpeg,"(1152, 760, 3)"
../data/train_images/6c7324c3bfe359fd8c82c77db241e4f3_2.jpeg,"(1784, 2200, 3)"
../data/train_images/df12d6ee0acc0f9ac57749e68c2c3ab1_2.jpeg,"(1368, 840, 3)"
../data/train_images/30c978d8a7cf9d17410584f1fd4bf5ef_2.jpeg,"(1840, 992, 3)"
../data/train_images/b06049ce3ec82f00aebdc4e368edc90f_2.jpeg,"(984, 1096, 3)"
../data/train_images/7680283193608f46ad4f0d95550c16a5_2.jpeg,"(272, 680, 3)"
../data/train_images/68ef1f45254c298cac176cabb6c0fe58_2.jpeg,"(1304, 216, 3)"
../data/train_images/5ef0bfdc969fb9d7bbadab5f9c10a3da_2.jpeg,"(2232, 368, 3)"
../data/train_images/1b22bd5100d6a2d9f0f826fce3222d4f_2.jpeg,"(1344, 408, 3)"
../data/train_images/d38a9db63e100d405ddb1a932b53d92f_2.jpeg,"(1200, 232, 3)"
../data/train_images/450f03b3f86c156365c1f7ef8e38f995_2.jpeg,"(992, 888, 3)"
../data/train_images/33886505edad882dfed435954e9723e5_2.jpeg,"(1168, 384, 3)"
../data/train_images/a21c88c3d7c1a95eec2fdc7300fdfee0_2.jpeg,"(280, 216, 3)"
../data/train_images/2b8ffd4a93e66e9e5c043c02f73cf902_2.jpeg,"(1416, 416, 3)"
../data/train_images/8cd79170b9a39ff09db077594b8ef415_2.jpeg,"(1136, 416, 3)"
../data/train_images/e46ba29e963710a5293ac945311610bd_2.jpeg,"(944, 928, 3)"
../data/train_images/5ee438137f5f797a700ba9a867b5e001_2.jpeg,"(2176, 696, 3)"
../data/train_images/d80ed790bef53ddcb6d59e7bc89d7b4e_2.jpeg,"(1088, 248, 3)"
../data/train_images/44a0e59d540e47bd78f739e49f4b0680_2.jpeg,"(400, 824, 3)"
../data/train_images/dffa5e1d1d4501837cc9aa54a56ae1a7_2.jpeg,"(824, 336, 3)"
../data/train_images/2dd9b8080f0f72ec8521d3d72a4bf018_2.jpeg,"(360, 736, 3)"
../data/train_images/4153de7e570031e2562b8ea98e963951_2.jpeg,"(1744, 592, 3)"
../data/train_images/e0e1f1ac8a06766ad589c311f2c34fca_2.jpeg,"(1208, 312, 3)"
../data/train_images/a606428bb0598bbd68851259993bb7ce_2.jpeg,"(1032, 408, 3)"
../data/train_images/eaa8d5b00a23d0da9d82b22cf053697d_2.jpeg,"(1360, 608, 3)"
../data/train_images/47de9353032a12ede4ea28c8217b8a35_2.jpeg,"(1584, 456, 3)"
../data/train_images/44fe9866a8fbfc80642bd800e2e4954b_2.jpeg,"(1128, 240, 3)"
../data/train_images/d997bd54e6a545c95817a62b77fb43df_2.jpeg,"(1672, 248, 3)"
../data/train_images/441265c6b4598e9bcd10bc10eb6293cc_2.jpeg,"(1360, 512, 3)"
../data/train_images/5546f7cadb86a731b7a1591070316dc0_2.jpeg,"(1296, 1432, 3)"
../data/train_images/5a6fbb00a1d8eabcf61d3094e008c283_2.jpeg,"(1672, 1320, 3)"
../data/train_images/e1a3d7ce1d228476a21c53138fcb74fb_2.jpeg,"(1624, 1216, 3)"
../data/train_images/66fab9d13c7a0f1e81b77887bb8a535a_2.jpeg,"(1360, 784, 3)"
../data/train_images/1df63c491243a9f5c0ad727672be2763_2.jpeg,"(432, 1360, 3)"
../data/train_images/ae735fba71d07070521f014ddfaa6bc4_2.jpeg,"(1104, 464, 3)"
../data/train_images/6ee803a651ec9f2bb7c7504dff596207_2.jpeg,"(2104, 688, 3)"
../data/train_images/90b46d166cca71d23d7158ce41f5863c_2.jpeg,"(792, 288, 3)"
../data/train_images/be9a14433ee7b842c1be4ba2eb5a19a7_2.jpeg,"(1472, 534, 3)"
../data/train_images/2d2b8462838f388306beebdc1e2994d0_2.jpeg,"(1160, 480, 3)"
../data/train_images/f9caed448e138e702ee5a2c906a671fc_2.jpeg,"(1336, 576, 3)"
../data/train_images/cec0358c230738e793cd94e0e3ce1da6_2.jpeg,"(1888, 680, 3)"
../data/train_images/bb2087bf01f0ef288c6e2fdb83b6b283_2.jpeg,"(2016, 152, 3)"
../data/train_images/abc872001f80c10758f4b425c8f9ab03_2.jpeg,"(1624, 264, 3)"
../data/train_images/014006841b9807edc0ff277c4ab29b91_2.jpeg,"(176, 576, 3)"
../data/train_images/5a94f8031f8dfc6f222e1f4c2df0fade_2.jpeg,"(1688, 344, 3)"
../data/train_images/c4fb78f4b25153789d8c8b22b938d322_2.jpeg,"(448, 888, 3)"
../data/train_images/ff79f700dc97b2fd05d92e56f4b4a815_2.jpeg,"(208, 520, 3)"
../data/train_images/9d4865f39effefd5da1afb0bb01157b1_2.jpeg,"(1128, 512, 3)"
../data/train_images/a067b076fca33e4b22dd6f1024bfe369_2.jpeg,"(1280, 768, 3)"
../data/train_images/c5e5d9d8b234a1c1d0503f7598fb5777_2.jpeg,"(1936, 1248, 3)"
../data/train_images/ce6346510ef11552a1e8f186cf12678c_2.jpeg,"(1760, 1128, 3)"
../data/train_images/fc3c4b863c8e9defaf8f430cdee91183_2.jpeg,"(896, 792, 3)"
../data/train_images/9328dc3ac0b65b4f932053dcafde0e33_2.jpeg,"(1736, 272, 3)"
../data/train_images/9459f98d4b344c82d5c9b45a7af81b53_2.jpeg,"(1488, 936, 3)"
../data/train_images/bc4305fd88503b73edcecdffeef190fa_2.jpeg,"(320, 208, 3)"
../data/train_images/ae8ff3a9e9fae5e29e97ca86856253f7_2.jpeg,"(512, 1248, 3)"
../data/train_images/e3811da9eac68c6758fa4f1d904125bf_2.jpeg,"(1128, 288, 3)"
../data/train_images/c20411ec6a9141978e0712711bdfe0f0_2.jpeg,"(1840, 512, 3)"
../data/train_images/d908ac781e507048dca9b45d93fcec44_2.jpeg,"(1336, 384, 3)"
../data/train_images/f53e64ef7fcd2a2074e0724b2efd4b32_2.jpeg,"(760, 472, 3)"
../data/train_images/555f0e5c6585fdf64380c6a2221c4536_2.jpeg,"(1752, 688, 3)"
../data/train_images/b5a7d649e169bf6e9c7dbbcab7354c8a_2.jpeg,"(1712, 544, 3)"
../data/train_images/ebb6d5ca45942536f78beb451ee43cc4_2.jpeg,"(1920, 520, 3)"
../data/train_images/5e1ac5641073849d349584dd968f56ba_2.jpeg,"(728, 1504, 3)"
../data/train_images/2afc7c9cd96699ecb7d88a8a6f387628_2.jpeg,"(1296, 296, 3)"
../data/train_images/5166d94b7a25c6b05b399b16c65a2b6a_2.jpeg,"(312, 632, 3)"
../data/train_images/840285977e44c0eb0fee56caab3da73c_2.jpeg,"(1648, 592, 3)"
../data/train_images/9b3a864a74ef57cc85f9b7fdbfc8ca45_2.jpeg,"(1440, 512, 3)"
../data/train_images/f6b3c12a983a398bfafee0027cf523d5_2.jpeg,"(1408, 424, 3)"
../data/train_images/cb3e609099b77a0d25918e6837e2a5aa_2.jpeg,"(790, 144, 3)"
../data/train_images/97b7f54f14c7755f68592de20ea662b1_2.jpeg,"(264, 1224, 3)"
../data/train_images/d1258da064449272f0791bc950214da6_2.jpeg,"(944, 600, 3)"
../data/train_images/0fc7609bce8a244da2acfb417c80db7d_2.jpeg,"(1568, 528, 3)"
../data/train_images/0e8b496c4be0464a4808bbbe846334a9_2.jpeg,"(816, 952, 3)"
../data/train_images/23c27ba471cabbfa0732dd9029c68ad5_2.jpeg,"(248, 1208, 3)"
../data/train_images/d3c65dc1847ee1328eb320d47e1d7b00_2.jpeg,"(968, 888, 3)"
../data/train_images/a8a951c084f704fb77c2a3ab1c21b474_2.jpeg,"(804, 1744, 3)"
../data/train_images/43fb03bd110f08e7c36fcbfcf43feccf_2.jpeg,"(1240, 824, 3)"
../data/train_images/1aae086597a13b31488027e734c279e3_2.jpeg,"(280, 184, 3)"
../data/train_images/8261693622a5aa8b3806c8339cef066d_2.jpeg,"(1312, 320, 3)"
../data/train_images/d6948dc2044087d9b547df183328084f_2.jpeg,"(1424, 488, 3)"
../data/train_images/fd5de97edf20d6f2d0ea1daeea8315e1_2.jpeg,"(1872, 944, 3)"
../data/train_images/8dee9c79fba34ba0c928d28de9aa9c2f_2.jpeg,"(1160, 1136, 3)"
../data/train_images/cdffccb112b4bc1ccd2dcc1cc3e948cd_2.jpeg,"(472, 1368, 3)"
../data/train_images/9817b2ffd97c44aba650bb86f4ab1b27_2.jpeg,"(1672, 496, 3)"
../data/train_images/d9ef8f2b1620b5accb8fd81fbc873b39_2.jpeg,"(1288, 656, 3)"
../data/train_images/7889a8d815877c63420df1750271bd24_2.jpeg,"(1352, 344, 3)"
../data/train_images/d4008e9be9d30da69c1d6b622c0b5859_2.jpeg,"(1024, 1584, 3)"
../data/train_images/a82f9f71cde84001ecc92ccb09eccb5c_2.jpeg,"(2016, 592, 3)"
../data/train_images/fc0109ca8340e1cea99e1a26e40aebd4_2.jpeg,"(752, 184, 3)"
